track_id,song_id,artist_id,artist_name,song_title,genre,dot_1_track_id,dot_1_song,dot_1_score,dot_2_track_id,dot_2_song,dot_2_score,dot_3_track_id,dot_3_song,dot_3_score,centered_1_track_id,centered_1_song,centered_1_score,centered_2_track_id,centered_2_song,centered_2_score,centered_3_track_id,centered_3_song,centered_3_score,correlation_1_track_id,correlation_1_song,correlation_1_score,correlation_2_track_id,correlation_2_song,correlation_2_score,correlation_3_track_id,correlation_3_song,correlation_3_score,cosine_1_track_id,cosine_1_song,cosine_1_score,cosine_2_track_id,cosine_2_song,cosine_2_score,cosine_3_track_id,cosine_3_song,cosine_3_score,tfidf_dot_1_track_id,tfidf_dot_1_song,tfidf_dot_1_score,tfidf_dot_2_track_id,tfidf_dot_2_song,tfidf_dot_2_score,tfidf_dot_3_track_id,tfidf_dot_3_song,tfidf_dot_3_score,tfidf_centered_1_track_id,tfidf_centered_1_song,tfidf_centered_1_score,tfidf_centered_2_track_id,tfidf_centered_2_song,tfidf_centered_2_score,tfidf_centered_3_track_id,tfidf_centered_3_song,tfidf_centered_3_score,tfidf_correlation_1_track_id,tfidf_correlation_1_song,tfidf_correlation_1_score,tfidf_correlation_2_track_id,tfidf_correlation_2_song,tfidf_correlation_2_score,tfidf_correlation_3_track_id,tfidf_correlation_3_song,tfidf_correlation_3_score,tfidf_cosine_1_track_id,tfidf_cosine_1_song,tfidf_cosine_1_score,tfidf_cosine_2_track_id,tfidf_cosine_2_song,tfidf_cosine_2_score,tfidf_cosine_3_track_id,tfidf_cosine_3_song,tfidf_cosine_3_score
TRWAPCT128F1494611,SONBELN12AB0184D8F,ARIFGKC1187B9B04D5,Dean Martin,I Love The Way You Say Goodnight,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,5872.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),5743.0,TREBGAA128E078FC52,Erykah Badu - I Want You,5142.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),5482.057500000001,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,5472.720000000003,TREBGAA128E078FC52,Erykah Badu - I Want You,4995.253749999996,TRQMZTE128F42B5074,OutKast - The Way You Move,0.7743663708786946,TRGPUVY128F9313AD9,Doyle Bramhall - Dimples,0.7166167545055693,TRFGQTH128F1453D85,Marilyn Manson - Para-noir,0.7100931428050951,TRQMZTE128F42B5074,OutKast - The Way You Move,0.7803755978073242,TRGPUVY128F9313AD9,Doyle Bramhall - Dimples,0.7214033419938675,TRFGQTH128F1453D85,Marilyn Manson - Para-noir,0.7143962708611991,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,193.38687228843764,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),189.85361489939115,TRLVRJP128F93519FB,Atmosphere - Hair,161.79529804817003,TRQAWKR128F425EEC3,Michael Jackson - Man In The Mirror,99.98955846028038,TRLVRJP128F93519FB,Atmosphere - Hair,96.4126306853844,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,85.31675466345476,TRONKCV128F92FA005,Ella Fitzgerald - It's a Pity to Say Goodnight,0.31315778521945803,TRUWRTA128F92CEACE,Steely Dan - Cousin Dupree,0.2643768793385398,TROZSRO128F1456A12,Brenda Lee - It's Never Too Late,0.25904592320331876,TRONKCV128F92FA005,Ella Fitzgerald - It's a Pity to Say Goodnight,0.3422549526618197,TRUWRTA128F92CEACE,Steely Dan - Cousin Dupree,0.32001699058923905,TROZSRO128F1456A12,Brenda Lee - It's Never Too Late,0.2968739863170213
TRNBZVW128F92EE688,SOANWBV12AB0184B24,ARIFGKC1187B9B04D5,Dean Martin,White Christmas,jazz,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1466.0,TRCHZXW128E079288A,Eminem - 8 Mile,1291.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),1271.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1270.5787500000008,TRCHZXW128E079288A,Eminem - 8 Mile,1143.5212499999996,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),1118.2825,TRVYERM128F93137C1,Jamie Scott & The Town - When Will I See Your Face Again,0.5305304833555612,TRDDTJP128F42437DA,Mississippi Fred McDowell - When I Lay My Burden Down,0.5209252966392633,TRIZEFA128F148582F,Darkel - At The End Of The Sky,0.5134859791978892,TRVYERM128F93137C1,Jamie Scott & The Town - When Will I See Your Face Again,0.5511063866647862,TRIZEFA128F148582F,Darkel - At The End Of The Sky,0.5370846194594372,TRDDTJP128F42437DA,Mississippi Fred McDowell - When I Lay My Burden Down,0.528870346493555,TRSABJR128F429C84B,Tryo - Yakamonéyé,393.32651410806966,TRRHCLC128F427D727,Fonky Family - Sans Rémission,385.856464269451,TRIAELA128F149EEE6,Sniper - Panam All Star,371.5723573643205,TRSABJR128F429C84B,Tryo - Yakamonéyé,338.1725897270166,TRRHCLC128F427D727,Fonky Family - Sans Rémission,329.47745719371187,TRMLZFP128F932290C,Fonky Family - L'Amour Du Risque,312.60282331653565,TRGAKVA128F145FFC0,Keren Ann - Sur Le Fil,0.5104279133400985,TRQFLBS128F933B566,Nolwenn Leroy - Le Rêve Des Filles,0.4557673172788811,TRDGOCB128F933B3C2,Olivia Ruiz - Thérapie De Groupe,0.4432748850680466,TRGAKVA128F145FFC0,Keren Ann - Sur Le Fil,0.5266704615144867,TRQFLBS128F933B566,Nolwenn Leroy - Le Rêve Des Filles,0.48001168510292447,TRDGOCB128F933B3C2,Olivia Ruiz - Thérapie De Groupe,0.46416970778075
TRHZOEX128F93588AB,SOEXXLQ12A58A7A0CD,ARIFGKC1187B9B04D5,Dean Martin,Memories Are Made Of This,jazz,TRTLIKK128E07862DA,Ja Rule - One of Us,1301.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1254.0,TRLINLH128F9346400,Black Eyed Peas - One Tribe,1110.0,TRTLIKK128E07862DA,Ja Rule - One of Us,1196.4250000000002,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,1081.0400000000004,TRLINLH128F9346400,Black Eyed Peas - One Tribe,1042.7899999999997,TRGVQSU128F4260009,Dolly Parton - Highlight Of My Life,0.5289641868383017,TRDJIWI128F426498B,Kenny Loggins - Conviction Of The Heart,0.5134151418280439,TRXCHEC128F42958D4,Amici Forever - Requiem for a Soldier (Band of Brothers),0.5072810957841246,TRGVQSU128F4260009,Dolly Parton - Highlight Of My Life,0.54007117964669,TRDJIWI128F426498B,Kenny Loggins - Conviction Of The Heart,0.5344556251986885,TRXCHEC128F42958D4,Amici Forever - Requiem for a Soldier (Band of Brothers),0.526420330777086,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),131.7131543774416,TRAVDBM128EF35E257,Ella Fitzgerald - Manhattan,112.81487606238113,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,112.15892619672277,TRYPZQG128E07999D6,Ms. Dynamite - Back Then,91.58405714169795,TRAVDBM128EF35E257,Ella Fitzgerald - Manhattan,83.20559903107262,TREXDDS128F4277776,Mayday Parade - One Man Drinking Games,68.78400547426676,TRYPZQG128E07999D6,Ms. Dynamite - Back Then,0.295505427334972,TRIGZIY128F42348C1,Motion City Soundtrack - Fell in Love Without You (Cd),0.2749075259139338,TROASXG128F932E1CE,Cassandra Wilson - I Can't Stand the Rain,0.25699666014772327,TRYPZQG128E07999D6,Ms. Dynamite - Back Then,0.33569434830930023,TRIGZIY128F42348C1,Motion City Soundtrack - Fell in Love Without You (Cd),0.30615134610983813,TROASXG128F932E1CE,Cassandra Wilson - I Can't Stand the Rain,0.2883951067603859
TREOPOB128F427CD42,SOBWFAI12D021B3991,ARBJ22B1187B9AD31C,Norah Jones,Little Room,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2258.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1667.0,TRFLWJZ128F425C9E4,The Pharcyde - Otha Fish,1444.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2004.0799999999997,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),1454.6525000000006,TRFLWJZ128F425C9E4,The Pharcyde - Otha Fish,1312.0374999999997,TRXWSOU128F42662B0,Above The Law - Flow On (Move Me No Mountain),0.6016500807007985,TRYEMLL128F42796B1,David Houston - My Elusive Dreams,0.5995306711101409,TRJIBBZ128F425149A,Dead Kennedys - Kinky Sex Makes the World Go 'Round,0.5988710560468418,TRXWSOU128F42662B0,Above The Law - Flow On (Move Me No Mountain),0.6294858390015771,TRJIBBZ128F425149A,Dead Kennedys - Kinky Sex Makes the World Go 'Round,0.6264482454202317,TRYEMLL128F42796B1,David Houston - My Elusive Dreams,0.6198494574872324,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,215.98852038262933,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),172.88377437962927,TRBERRB128F932D534,Dar Williams - Mortal City,154.55402659078177,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,104.0173823772736,TRFPJDH128F93480A3,Lucinda Williams - Disgusted,94.00543277925232,TRBERRB128F932D534,Dar Williams - Mortal City,92.27958981377995,TRFPJDH128F93480A3,Lucinda Williams - Disgusted,0.26423368995395813,TRAUQNG128F429B062,Gatsbys American Dream - The Hunter,0.25173656512913717,TREDVYB128F4258236,Chumbawamba - New York Mining Disaster 1941,0.24534645215647652,TRFPJDH128F93480A3,Lucinda Williams - Disgusted,0.31023028060075586,TRAUQNG128F429B062,Gatsbys American Dream - The Hunter,0.2942601610088887,TRGJSOU128F4271EF3,Mission Of Burma - Academy Fight Song,0.2871102010404737
TRELLQK128F147AD94,SOPTTXR12A58A782BB,ARO7DTP1187B9A1D2B,The Puppini Sisters,Bei Mir Bist Du Schön,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,4951.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),3945.0,TRGLNKG128F9307689,Eminem - My Darling,3365.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,4619.8,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),3728.55,TRGLNKG128F9307689,Eminem - My Darling,3162.2750000000005,TRWLKBS12903CC57D7,Good Old War - Tell Me (Acoustic),0.7321694762737733,TRMVVDP128E0787806,Josh Groban - When You Say You Love Me (Album Version),0.723617051276,TRONQKR12903CA1A0B,RyanDan - Like The Sun,0.7227309073597707,TRWLKBS12903CC57D7,Good Old War - Tell Me (Acoustic),0.7428970589282737,TRMVVDP128E0787806,Josh Groban - When You Say You Love Me (Album Version),0.7337352353811268,TRONQKR12903CA1A0B,RyanDan - Like The Sun,0.7309337625427584,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,222.51776441768874,TREOXDU12903CD0E5E,Sido - Mein Testament,200.389155489715,TRWHPVV128F149D0F0,Die Kassierer - Du hast geguckt,195.46602170540726,TRWHPVV128F149D0F0,Die Kassierer - Du hast geguckt,173.67276273355088,TRKFCPW128F149FABF,Planlos - Es geht mir gut,168.51198441342885,TRGNWDX128F9309449,Ich + Ich - Trösten,161.2390515603561,TRIRGHL128F92C44F1,Kent - Elefanter,0.3502123820604114,TRWDTRZ12903CB01D2,Sondaschule - Lieber einen paffen,0.29897728832522347,TRKFCPW128F149FABF,Planlos - Es geht mir gut,0.29532094881563653,TRIRGHL128F92C44F1,Kent - Elefanter,0.35310558699115824,TRWDTRZ12903CB01D2,Sondaschule - Lieber einen paffen,0.32060135787154764,TRKFCPW128F149FABF,Planlos - Es geht mir gut,0.31746538088242326
TRMOHUN128F424DEE6,SOCIAUG12A8C130F7F,ARO7DTP1187B9A1D2B,The Puppini Sisters,Don't Sit Under The Apple Tree,jazz,TRUGLTC128F4227B93,Danity Kane - Hold Me Down (Album Version),2902.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2801.0,TRBEBJO128C719646B,Nelly - Splurge,2711.0,TRUGLTC128F4227B93,Danity Kane - Hold Me Down (Album Version),2715.302499999999,TRBEBJO128C719646B,Nelly - Splurge,2510.34125,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2398.0399999999995,TRDIOJU128F931BF15,Jackson 5 - (You Were Made) Especially For Me,0.5731968342305566,TRIIMSD128F14739FD,Confederate Railroad - I Don't Want To Hang Out With Me (LP Version),0.5225871791334021,TRYZACI128F4298560,Republica - Don't You Ever,0.5109093149837672,TRDIOJU128F931BF15,Jackson 5 - (You Were Made) Especially For Me,0.5850156522938843,TRIIMSD128F14739FD,Confederate Railroad - I Don't Want To Hang Out With Me (LP Version),0.5386758590549793,TRYZACI128F4298560,Republica - Don't You Ever,0.5241248337542679,TRDIOJU128F931BF15,Jackson 5 - (You Were Made) Especially For Me,201.39091191071603,TRRZXBK128F1458418,Julia Fordham - Where Does The Time Go?,175.20627337076124,TREMJCL128F1484AB4,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),159.75715016531444,TRDIOJU128F931BF15,Jackson 5 - (You Were Made) Especially For Me,185.43212234708875,TRRZXBK128F1458418,Julia Fordham - Where Does The Time Go?,149.3245155084594,TREMJCL128F1484AB4,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),146.0992523809743,TRDIOJU128F931BF15,Jackson 5 - (You Were Made) Especially For Me,0.4009683534119337,TREMJCL128F1484AB4,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),0.3677570260987257,TRLZUOM128F42854C5,Nina Simone - In Love In Vain,0.29105419375339453,TRDIOJU128F931BF15,Jackson 5 - (You Were Made) Especially For Me,0.4209489384911443,TREMJCL128F1484AB4,Irma Thomas - Anyone Who Knows What Love Is (Will Understand),0.3887684890659625,TRLZUOM128F42854C5,Nina Simone - In Love In Vain,0.31645342151105915
TRSPEPD128F147AD9A,SOCFSHN12A6D4F73B2,ARO7DTP1187B9A1D2B,The Puppini Sisters,Falling In Love Again,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,5940.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),5442.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5336.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,5387.999999999999,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),5081.250000000004,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4874.375000000003,TRLNQSB128F933844C,Danni Carlos - Falling In Love Again,0.9470702331417169,TRARHIC128F424B27B,Marilyn Monroe - When I Fall In Love,0.7184179703506538,TRJIONO128F1452C88,Bananarama - Lovebite,0.6972895526286842,TRLNQSB128F933844C,Danni Carlos - Falling In Love Again,0.9492431078620265,TRARHIC128F424B27B,Marilyn Monroe - When I Fall In Love,0.7272569055470027,TRJIONO128F1452C88,Bananarama - Lovebite,0.710505587422134,TRLNQSB128F933844C,Danni Carlos - Falling In Love Again,336.28869647694097,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),205.08739534103663,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,200.75550217832293,TRLNQSB128F933844C,Danni Carlos - Falling In Love Again,309.8496122495947,TREADOS128E078EC1F,Eminem - If I Had,132.88514874479702,TRGBXNB128F428CC3B,Lisa Stansfield - Never Gonna Fall,129.19089318751512,TRLNQSB128F933844C,Danni Carlos - Falling In Love Again,0.9012429144252427,TRPNIKB12903CE690B,Skip James - I'm So Glad,0.33749909278868295,TRGBXNB128F428CC3B,Lisa Stansfield - Never Gonna Fall,0.3248373440209329,TRLNQSB128F933844C,Danni Carlos - Falling In Love Again,0.9081565629861235,TRGBXNB128F428CC3B,Lisa Stansfield - Never Gonna Fall,0.36378618087919806,TRXGRBD128F4261C72,Ella Fitzgerald - Taking A Chance On Love,0.3612235599543885
TRAQUUU128F147A689,SOEYNMS12A6D4F7BC8,ARO7DTP1187B9A1D2B,The Puppini Sisters,Heebie Jeebies,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,4460.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4131.0,TROIJDA128F9341E70,R. Kelly - I Mean (I Don't Mean It),3401.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,3996.320000000001,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),3743.235000000001,TREBGAA128E078FC52,Erykah Badu - I Want You,3227.584999999999,TRPNPXS128F424F339,Martin Sexton - In the Journey,0.6104990450017963,TRAYKJD128F932E569,Linda Ronstadt - Lovesick Blues,0.5968034687099694,TRAFLMU128F4274A4D,G-Unit - I Don't Want To Talk About It,0.5903405507935012,TRPNPXS128F424F339,Martin Sexton - In the Journey,0.6276703600726269,TRAYKJD128F932E569,Linda Ronstadt - Lovesick Blues,0.6120088147723041,TRAFLMU128F4274A4D,G-Unit - I Don't Want To Talk About It,0.607916504603817,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,228.31889178298928,TRHGZOJ128F14A2ED0,The Simpsons - Do The Bartman,210.44765214675024,TRYHHPK128F42A4CAF,Murs - The Dance,208.84595827326345,TRALNTK12903CF4AF6,Eddie Rabbitt - I Wanna Dance With You,165.63359393761885,TRHGZOJ128F14A2ED0,The Simpsons - Do The Bartman,137.30774433766908,TREMIDG128F92E5580,Billy Paul - Your Song,133.34241873621585,TRSFDTK12903CC189F,Stacey Kent - Shall We Dance,0.35880112371675926,TRALNTK12903CF4AF6,Eddie Rabbitt - I Wanna Dance With You,0.35557023000276206,TRKNLOA128F4272646,Telepopmusik - Dance Me,0.3532927968277251,TRALNTK12903CF4AF6,Eddie Rabbitt - I Wanna Dance With You,0.39507451894654105,TRSFDTK12903CC189F,Stacey Kent - Shall We Dance,0.3881135574947867,TRKNLOA128F4272646,Telepopmusik - Dance Me,0.3586338059456363
TREIANS128F147AD97,SOLJYMK12A6D4F73B0,ARO7DTP1187B9A1D2B,The Puppini Sisters,I Will Survive,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,9817.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),8300.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),7863.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,9066.28,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),7672.19,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),7372.380000000001,TRDPNYI12903D0517A,Alexandra Burke - Overcome,0.8340307808301429,TRKLJAG128F42B31CF,Mario Vazquez - Everytime I...,0.8314025448720263,TRCTLQY128F92F1539,Next - I Still Love You,0.8165544081743613,TRDPNYI12903D0517A,Alexandra Burke - Overcome,0.8400588906766766,TRKLJAG128F42B31CF,Mario Vazquez - Everytime I...,0.8329673339203951,TRCTLQY128F92F1539,Next - I Still Love You,0.822059213363587,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,402.80114129664156,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),351.5228531346514,TRIFVKW128F145C141,Gang Starr - The Illest Brother,270.64981066403607,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,177.55681244907618,TRIFVKW128F145C141,Gang Starr - The Illest Brother,146.2275313473927,TRDPNYI12903D0517A,Alexandra Burke - Overcome,132.27936190847498,TRFXHZR128F92F6BFF,Emanon - She Thinks,0.2825376449051446,TRTPFAP128F92FE92B,Rhonda Vincent - Forever Ain't That Long Anymore,0.27592347882627305,TRWLKVE128F92D5BCC,Lesley Gore - I Won't Love You Anymore (Sorry),0.26543396984229894,TRFXHZR128F92F6BFF,Emanon - She Thinks,0.35371509841981047,TRTPFAP128F92FE92B,Rhonda Vincent - Forever Ain't That Long Anymore,0.33757801627173584,TRIFVKW128F145C141,Gang Starr - The Illest Brother,0.3333287001957277
TRPWTNZ128F147AD9F,SOOTOZG12A6D4F73B5,ARO7DTP1187B9A1D2B,The Puppini Sisters,In The Mood,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,4859.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4484.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),3974.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,4364.04,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),4070.0762499999987,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),3650.5275,TRQSIZR128EF362D3A,The Pharcyde - Pack The Pipe,0.7134905705740109,TRTPMBB128F42934F8,Sage Francis - Keep Moving,0.708799279981173,TRMBNRH12903D02C23,Johnny Cash - I Was There When It Happened,0.7025948755573161,TRQSIZR128EF362D3A,The Pharcyde - Pack The Pipe,0.7295200646140947,TRTPMBB128F42934F8,Sage Francis - Keep Moving,0.7242958708268249,TRMBNRH12903D02C23,Johnny Cash - I Was There When It Happened,0.7147628554624083,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,267.43634462094934,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),226.37092833747036,TRMZUWA12903C9AF06,Biz Markie - Vapors,206.15217742575595,TRVLIZK128F428845E,Five - That's What You Told Me,135.25669038854895,TRNWQYN128F4284F1D,TLC - Shock Dat Monkey,135.21139240183666,TRYJEQX128F4287555,Booty Luv - Don't Mess With My Man (Extended),123.6921419280793,TRUSTCJ128F4259305,Joy Electric - The Cobbler,0.2779163717094969,TRTPLZP128F426AC13,Bill Withers - Who Is He? (And What Is He To You?),0.2682750665981944,TRCTHSQ12903CA82D3,Kathy Troccoli - I Call Him Love,0.2517181727617768,TRUSTCJ128F4259305,Joy Electric - The Cobbler,0.31602390132826463,TRTPLZP128F426AC13,Bill Withers - Who Is He? (And What Is He To You?),0.3124110286490903,TRNEUEW128F9330D05,Porter Wagoner - Skid row Joe,0.3053326303488864
TRNDNKN12903CC8A4C,SOQIBZY12AB018A208,ARIFGKC1187B9B04D5,Dean Martin,Kiss,jazz,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,7297.0,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),6537.0,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),5055.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,6643.799999999999,TRWSYHO128F4282346,Twista - I'm A Winner (Amended Album Version),6110.112499999999,TREBGAA128E078FC52,Erykah Badu - I Want You,4677.9312500000015,TRZBVZA128F429C955,The Handful - Memorial Day,0.6346792930812651,TRFFMKD128F42303A4,Hieroglyphics - You Never Knew,0.634321090064882,TRQPVSP128F92E6DCC,Boyz II Men - 4 Seasons Of Loneliness,0.6301752570827538,TRFFMKD128F42303A4,Hieroglyphics - You Never Knew,0.6545102826679078,TRZBVZA128F429C955,The Handful - Memorial Day,0.6542646757730994,TRQPVSP128F92E6DCC,Boyz II Men - 4 Seasons Of Loneliness,0.6486180987691934,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,371.7624839974713,TRGHYGG12903CAC100,R. Kelly - Kickin' It With Your Girlfriend,281.07472377394765,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),264.7038836389468,TRGHYGG12903CAC100,R. Kelly - Kickin' It With Your Girlfriend,205.9731278959651,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,180.0911518020188,TRVCBFB128F42832A4,Aretha Franklin - Jim,161.6149071244659,TRFRWCW128F9316687,Paul Potts - La Prima Volta (First Time Ever I Saw Your Face),0.33060463693782705,TRGHYGG12903CAC100,R. Kelly - Kickin' It With Your Girlfriend,0.2937074690888701,TRIGERV128F1478764,Con Funk Shun - Electric Lady,0.2801166532580081,TRFRWCW128F9316687,Paul Potts - La Prima Volta (First Time Ever I Saw Your Face),0.3714665292725678,TRGHYGG12903CAC100,R. Kelly - Kickin' It With Your Girlfriend,0.3615699065059029,TRIGERV128F1478764,Con Funk Shun - Electric Lady,0.3545377440867611
TRJALGV12903D0447E,SOOCHTW12AC468DF40,ARIFGKC1187B9B04D5,Dean Martin,Let Me Go Lover,jazz,TRUGLTC128F4227B93,Danity Kane - Hold Me Down (Album Version),3082.0,TRVLIZK128F428845E,Five - That's What You Told Me,3028.0,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2730.0,TRUGLTC128F4227B93,Danity Kane - Hold Me Down (Album Version),2978.8474999999994,TRVLIZK128F428845E,Five - That's What You Told Me,2942.694999999999,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,2507.360000000001,TRSUMJS12903CA98EE,Jessica Mauboy - Let Me Be Me,0.7092907173481331,TRKZRCW128F4233621,Diana Krall - Peel Me A Grape,0.6742289584287318,TRXKSAZ12903CAFB8E,Jill Scott - He Loves Me (Lyzel In E Flat),0.668657862628052,TRSUMJS12903CA98EE,Jessica Mauboy - Let Me Be Me,0.7153791078828564,TRKZRCW128F4233621,Diana Krall - Peel Me A Grape,0.6791598801046382,TRXKSAZ12903CAFB8E,Jill Scott - He Loves Me (Lyzel In E Flat),0.6737487430261436,TRFUJVJ128F426F2A2,Lauryn Hill - Interlude 5,109.10501663112954,TRDPGXU128F9339C2A,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),106.67863873036687,TRKWRJT128F42BC234,Jessica Simpson - The Lover In Me,97.49003160073471,TRKWRJT128F42BC234,Jessica Simpson - The Lover In Me,84.2274248376181,TRZFNKJ128F428D877,Spinners - Cupid/I've Loved You For A Long Time (Remastered Single Version),81.70395352450748,TRUAZZD128F932A9EB,Cinderella Effect - Clone Your Lover,78.64090084388631,TRUAZZD128F932A9EB,Cinderella Effect - Clone Your Lover,0.3866530959214918,TRZUYPV12903CBA482,Mercury Rev - The Climbing Rose,0.345764182128314,TRNVHDM128F4257502,Gregory Isaac - My Only Lover,0.3399099734630211,TRUAZZD128F932A9EB,Cinderella Effect - Clone Your Lover,0.40491815667172065,TRZUYPV12903CBA482,Mercury Rev - The Climbing Rose,0.3675011454424129,TRNVHDM128F4257502,Gregory Isaac - My Only Lover,0.3629435727482472
